360,384.8,458.6
361,343.9,412.4
362,303.0,366.2
363,279.5,335.4
364,279.2,325.2
365,278.8,314.9
366,281.8,315.1
367,285.9,318.2
368,291.2,321.5
369,305.1,325.3
370,319.1,329.1
371,328.5,339.1
372,333.4,355.3
373,338.2,371.6
374,331.8,359.2
375,323.4,341.8
376,316.1,328.2
377,312.6,327.8
378,309.1,327.5
379,297.6,322.4
380,280.6,314.0
381,263.6,305.6
382,261.5,291.4
383,260.1,277.0
384,263.3,274.0
385,275.5,293.1
386,287.7,312.2
387,278.6,317.6
388,261.0,317.7
389,247.8,318.7
390,271.8,327.6
391,295.9,336.4
392,309.4,334.1
393,312.1,320.2
394,314.8,306.4
395,304.4,299.0
396,292.3,292.5
397,285.4,290.0
398,291.9,297.6
399,298.5,305.3
400,285.8,301.5
401,264.0,292.4
402,246.3,286.0
403,273.4,308.6
404,300.6,331.2
405,297.5,341.0
406,263.3,337.6
407,229.1,334.1
408,256.3,345.3
409,290.0,358.1
410,314.5,363.9
411,319.3,354.9
412,324.2,345.9
413,344.2,357.0
414,369.6,375.2
415,393.1,395.5
416,407.3,427.0
417,421.5,458.5
418,451.0,496.7
419,490.9,539.7
420,530.8,582.0
421,565.6,595.8
422,600.4,609.6
423,646.7,643.2
424,706.5,699.8
425,766.4,756.5
426,855.4,871.8
427,947.5,993.5
428,1047.0,1116.1
429,1160.0,1240.3
430,1273.1,1364.6
431,1476.1,1556.9
432,1702.1,1766.7
433,1978.8,2028.2
434,2407.8,2445.3
435,2836.7,2862.3
436,3305.4,3342.0
437,3790.5,3847.4
438,4317.8,4389.9
439,5051.1,5113.0
440,5784.3,5836.1
441,6761.1,6797.1
442,7876.4,7893.5
443,9041.9,9044.9
444,10619.7,10648.7
445,12197.4,12252.6
446,14018.7,14064.5
447,16013.4,16024.5
448,18053.8,18032.4
449,20758.5,20736.1
450,23463.3,23439.8
451,26543.3,26489.4
452,29931.5,29823.3
453,33286.2,33128.7
454,35795.2,35718.4
455,38304.3,38308.1
456,40564.9,40615.8
457,42606.9,42675.3
458,44591.6,44676.6
459,44740.5,44809.1
460,44889.5,44941.6
461,44339.5,44407.7
462,43177.5,43290.4
463,41968.4,42123.7
464,39649.9,39796.9
465,37331.5,37470.1
466,34919.7,35037.6
467,32432.6,32519.8
468,29992.7,30058.0
469,28180.3,28341.0
470,26368.0,26624.1
471,24867.1,25180.8
472,23581.1,23926.4
473,22322.5,22698.0
474,21267.8,21663.4
475,20213.0,20628.9
476,19114.6,19554.5
477,17992.5,18458.5
478,16894.9,17376.7
479,15905.2,16357.7
480,14915.6,15338.6
481,13974.9,14419.2
482,13052.6,13537.5
483,12161.2,12669.6
484,11352.3,11838.8
485,10543.4,11008.1
486,9948.4,10393.5
487,9399.6,9825.7
488,8938.7,9353.3
489,8622.3,9037.9
490,8306.0,8722.6
491,7994.3,8416.3
492,7683.0,8110.5
493,7420.9,7853.0
494,7207.4,7643.0
495,6997.5,7438.4
496,6833.1,7301.3
497,6668.6,7164.1
498,6646.6,7149.4
499,6701.6,7200.9
500,6772.2,7276.1
501,6895.4,7431.1
502,7018.7,7586.1
503,7366.2,7947.8
504,7764.6,8356.4
505,8226.6,8855.9
506,8781.9,9488.7
507,9337.3,10121.6
508,10005.6,10855.5
509,10674.0,11589.5
510,11362.9,12349.6
511,12065.5,13127.0
512,12798.0,13928.3
513,13645.1,14820.7
514,14492.2,15713.1
515,15427.7,16739.7
516,16382.8,17796.1
517,17326.4,18833.8
518,18254.9,19847.3
519,19173.7,20849.8
520,19930.3,21667.9
521,20686.9,22486.1
522,21413.2,23309.1
523,22125.6,24134.5
524,22816.9,24919.9
525,23462.5,25618.6
526,24108.0,26317.3
527,24486.8,26712.4
528,24852.4,27092.3
529,25188.4,27454.9
530,25504.3,27805.8
531,25784.6,28121.8
532,25954.1,28329.2
533,26123.5,28536.7
534,26193.9,28612.5
535,26252.8,28673.1
536,26135.6,28524.4
537,25877.2,28207.9
538,25655.7,27931.7
539,25565.5,27799.3
540,25475.4,27666.9
541,25182.2,27346.4
542,24863.6,27002.3
543,24488.0,26586.4
544,24068.3,26114.8
545,23615.4,25617.7
546,23059.8,25041.5
547,22504.3,24465.3
548,21923.5,23865.5
549,21340.9,23263.9
550,20775.5,22618.0
551,20220.6,21945.0
552,19617.5,21246.1
553,18911.3,20491.8
554,18205.6,19738.8
555,17521.0,19050.0
556,16836.3,18361.1
557,16106.5,17568.5
558,15359.9,16737.3
559,14636.2,15932.9
560,13941.3,15162.1
561,13268.0,14410.5
562,12706.2,13757.8
563,12144.3,13105.1
564,11527.1,12492.5
565,10902.9,11884.9
566,10341.4,11279.8
567,9818.5,10676.0
568,9317.9,10108.9
569,8857.8,9608.2
570,8399.3,9111.2
571,7954.7,8648.2
572,7510.1,8185.3
573,7131.3,7774.9
574,6764.5,7374.2
575,6463.3,7013.0
576,6205.9,6678.2
577,5946.7,6376.2
578,5684.2,6133.1
579,5426.5,5890.8
580,5203.0,5653.9
581,4979.5,5417.0
582,4847.7,5240.5
583,4726.7,5071.2
584,4614.3,4972.8
585,4506.0,4909.1
586,4436.0,4854.5
587,4412.3,4810.6
588,4394.5,4786.9
589,4394.8,4826.4
590,4400.1,4869.3
591,4539.0,5001.4
592,4677.9,5133.5
593,4833.0,5313.0
594,4991.3,5501.7
595,5164.9,5698.1
596,5346.9,5898.7
597,5595.5,6186.6
598,5924.1,6579.2
599,6333.3,7041.5
600,6957.6,7689.8
601,7629.2,8397.5
602,8744.7,9661.4
603,9860.2,10925.2
604,11186.6,12413.6
605,12529.7,13919.9
606,14793.3,16419.4
607,17343.8,19228.6
608,19473.2,21587.3
609,21326.8,23651.0
610,22398.0,24809.9
611,22521.5,24872.7
612,22413.6,24712.2
613,21781.6,24045.5
614,21136.3,23367.7
615,20424.6,22634.0
616,19687.0,21869.4
617,18175.1,20184.8
618,16663.2,18500.1
619,16474.4,18251.1
620,16424.9,18153.3
621,17872.0,19802.7
622,19733.8,21936.5
623,24241.7,26899.2
624,30068.5,33272.0
625,35937.5,39644.1
626,41839.9,46015.5
627,46523.4,51141.2
628,49744.8,54772.7
629,52636.4,57993.4
630,54934.9,60475.9
631,55946.4,61592.2
632,53415.3,58948.3
633,50048.0,55351.3
634,42913.2,47460.7
635,35948.2,39750.4
636,30461.6,33610.5
637,24993.8,27494.5
638,20120.8,22135.0
639,15247.7,16775.6
640,12929.9,14270.2
641,10706.4,11870.2
642,10464.4,11581.1
643,10431.8,11515.1
644,10270.1,11366.8
645,10085.8,11204.1
646,9888.5,10979.3
647,9688.1,10739.3
648,9300.5,10352.8
649,8854.5,9920.5
650,7793.2,8750.9
651,6500.8,7304.5
652,5473.0,6125.3
653,4559.5,5061.5
654,3956.3,4370.4
655,3501.8,3858.1
656,3153.5,3477.4
657,2859.9,3164.6
658,2579.2,2865.7
659,2305.3,2574.4
660,2115.8,2357.1
661,1972.4,2180.2
662,1859.8,2071.5
663,1763.9,1999.6
664,1697.5,1932.2
665,1646.5,1867.1
666,1610.8,1791.9
667,1582.6,1711.8
668,1563.6,1688.1
669,1548.6,1689.1
670,1519.4,1639.9
671,1484.7,1571.7
672,1367.7,1499.5
673,1224.5,1426.0
674,1106.6,1297.9
675,995.0,1156.1
676,1001.9,1149.6
677,1030.2,1167.5
678,994.7,1113.6
679,952.3,1051.9
680,894.3,994.1
681,837.9,939.9
682,859.0,1002.2
683,869.3,1046.0
684,783.9,925.1
685,712.4,822.8
686,704.3,804.8
687,695.7,795.0
688,686.1,807.6
689,668.7,799.6
690,637.2,754.5
691,619.7,717.9
692,618.5,691.4
693,607.6,703.5
694,589.0,745.9
695,578.0,695.9
696,570.7,601.2
697,540.2,605.2
698,503.7,635.2
699,496.5,656.5
700,493.9,673.7
701,530.9,622.2
702,559.6,581.5
703,551.6,589.1
704,566.3,599.7
705,627.6,616.4
706,606.1,607.8
707,493.7,571.5
708,459.4,562.4
709,470.4,569.1
710,502.5,580.1
711,540.0,592.3
712,498.7,573.0
713,457.4,550.0
714,433.6,511.3
715,437.1,496.7
716,497.7,532.5
717,542.1,566.2
718,571.1,598.1
719,555.5,622.6
720,521.4,644.0
721,465.3,560.1
722,406.5,476.8
723,343.8,477.5
724,323.0,484.5
725,386.5,503.9
726,443.9,515.1
727,496.4,519.7
728,507.3,505.8
729,506.6,488.8
730,515.6,620.2
731,517.7,689.2
732,499.7,574.4
733,480.8,525.4
734,461.1,542.3
735,469.4,554.9
736,486.4,566.2
737,466.2,593.8
738,452.6,598.8
739,455.9,545.3
740,508.6,555.9
741,601.8,619.1
742,588.5,597.9
743,559.2,571.9
744,576.6,647.0
745,544.6,665.3
746,439.9,599.8
747,489.4,552.4
748,604.3,513.9
749,649.0,707.6
750,656.8,809.5
751,584.9,712.3
752,554.3,632.2
753,547.9,562.1
754,535.5,680.7
755,539.5,757.6
756,585.3,706.7
757,635.8,697.3
758,689.2,713.4
759,650.7,720.3
760,589.7,707.0
761,486.9,649.7
762,435.3,586.1
763,412.2,522.3
764,495.5,584.6
765,505.5,616.8
766,401.0,602.0
767,405.8,610.0
768,446.0,632.8
769,495.4,702.2
770,565.8,690.5
771,654.8,606.1
772,624.3,628.7
773,582.4,653.7
774,538.5,663.8
775,615.2,808.1
776,714.8,952.0
777,658.2,750.9
778,647.2,671.8
779,673.7,693.5
780,572.6,720.8
